Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
Basistreff AG Company Limited by guarantee,"Unsere Stiftung informiert unabhängig und außerhalb des Mainstream über aktuelle Ereignisse durch diverse analoge und digitale Veranstaltungen, Blogs, Videos und Podcasts. Wir helfen Menschen sich in Interessensgruppen und Arbeitsgemeinschaften zur politischen und selbstbestimmten Gruppen zusammen zu schließen und gemeinsam zu wirken.",Information Services,2-10 employees,Public Company,"Dublin 2, County Dublin, Ireland",Ireland,basistreff.net,https://www.linkedin.com/company/basistreff
CENTRE FOR ENTREPRENUERSHIP & STRATEGY LIMITED,"CENTRE FOR ENTREPRENUERSHIP & STRATEGY LIMITED is an information services company based out of 56 IMPERIAL WAY, ASHFORD, United Kingdom.",Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/centre-for-entreprenuership-&-strategy-limited
Newslyst,,Information Services,2-10 employees,Privately Held,"Kilkenny, County Kilkenny, Ireland",Ireland,newslyst.com,https://www.linkedin.com/company/newslyst
Atadar Services,"Atadar Services turns clients' information into knowledge they can use. We connect people with data, and data with other data, to make decisions easier and investments more profitable. Atadar's employees and its network of trusted partners have done this for industry leading companies in Canada, Europe, and across the United States.",Information Services,Self-employed,Privately Held,"Dublin, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/atadar
Nuloha,"Nuloha has its roots in helping digital transformation projects complete major engineering tasks to the highest quality. In turn we offered process management and leadership of projects, or sub-projects. As public cloud became more popular we began to offer architectural and operations services. We are strong advocates of Agile, and in particular, the scrum framework of working and offer both Scrum Master and Product Owner on-site roles.",Information Services,2-10 employees,Privately Held,"Gorey, County Wexford, Ireland",Ireland,nuloha.com,https://www.linkedin.com/company/nuloha
ARMCHAIR TRADER LIMITED,,Information Services,,,"Dublin 7, County Dublin, Ireland",Ireland,thearmchairtrader.com,https://www.linkedin.com/company/armchair-trader-limited
S H M R LIMITED,"S H M R LIMITED is an information services company based out of CHYNOWETH HOUSE APT 3706 TREVISSOME PARK, BLACKWATER, United Kingdom.",Information Services,,,"County Meath, Ireland",Ireland,,https://www.linkedin.com/company/s-h-m-r-limited
Course Insights,Course Insights - Providing 3rd level applicants with the insights required to make an informed decision when choosing a college course. The site takes insights created by both alumni and students currently studying in 3rd level courses in Ireland. Connects users via Facebook and Linked In.,Information Services,Self-employed,Privately Held,"Cork, County Cork, Ireland",Ireland,courseinsights.com,https://www.linkedin.com/company/course-insights
CONTACT MARKETING LIMITED,"CONTACT MARKETING LIMITED is an information services company based out of STOURSIDE PLACE STATION ROAD, ASHFORD, United Kingdom.",Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,contact-marketing.co.uk,https://www.linkedin.com/company/contact-marketing-limited
valuedelivery.net,delivery framework enabling end to end product value delivery,Information Services,2-10 employees,Self Employed,"Dublin, County Dublin, Ireland",Ireland,valuedelivery.net,https://www.linkedin.com/company/valuedelivery
Nuzhound.com,,Information Services,Self-employed,Self Employed,"Bray, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/nuzhound-com
GOVIVID LIMITED,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/govivid-limited
COMPARE MY WATER FOOTPRINT LTD,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/compare-my-water-footprint-ltd
Red Parrot,Information Services,Information Services,2-10 employees,Privately Held,"Dublin 5, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/red-parrot-360
Pipart Global Income,"Pipart Global Income helps investors build resilient, high-yield portfolios targeting 10%+ annual passive income.

Through independent, in-depth analysis, we focus on global dividends, high-yield REITs (including m-REITs), ETFs, covered calls, and undervalued stocks across developed and emerging markets – with proven examples like Petrobras, Banco do Brasil, and select U.S. income vehicles.With over a decade of real-world investing experience, we share actionable strategies, portfolio reviews, stress tests, and tax optimization insights to generate sustainable income even in volatile markets.

No hype. No paid promotions. Just practical, data-driven content for serious income-focused investors.

Follow for regular updates, including:YouTube portfolio breakdowns & strategy videos
Substack deep-dive research & newsletter
Website tools and resources",Information Services,2-10 employees,Privately Held,"Dublin, County Dublin, Ireland",Ireland,pipartglobalincome.com,https://www.linkedin.com/company/pgi-pipart-global-income
Ballinapark Stud,Horse Breeding Stud and Livery Stables.,Information Services,2-10 employees,Self Employed,"Meath, County Meath, Ireland",Ireland,,https://www.linkedin.com/company/ballinapark-stud
Sanuyi Ltd,"Sanuyi is a technology company focused on building intelligent infrastructure platforms that combine containerized systems, AI-driven analytics, and scalable storage solutions.

Our platform enables organizations to manage, monitor, and optimize data across distributed environments - from edge deployments to centralized systems.

We specialize in smart storage, container platforms, and fleet-scale analytics, helping businesses transform complex infrastructure into efficient, intelligent, and deployable solutions.",Information Services,2-10 employees,Privately Held,"Cork, County Cork, Ireland",Ireland,sanuyi.com,https://www.linkedin.com/company/sanuyi-ltd
i love Donegal,"Travel Donegal and find local knowledge of places to stay, this to done and where to eat. Donegal is known as the forgotten county and we would like to change this, by helping people navigate around Donegal and view of the best of Donegal.",Information Services,Self-employed,Non Profit,"Letterkenny, County Donegal, Ireland",Ireland,ilovedonegal.com,https://www.linkedin.com/company/i-love-donegal
Serenetis Consulting,"Serenetis provides B2B consulting services on Security Governance and Compliance, with the overall objective to improve organisations' security resilience. Whether an organisation has little experience in protecting their information and services, or are experienced and need enhancement, we can help in setting up or improving the processes and best security practice that meet the business objectives.",Information Services,Self-employed,Privately Held,"Tralee, County Kerry, Ireland",Ireland,serenetis.ie,https://www.linkedin.com/company/serenetis-consulting
RPC Consultants,Software Development and IT Support,Information Services,2-10 employees,Privately Held,"Ballinhassig, County Cork, Ireland",Ireland,rpcconsultants.com,https://www.linkedin.com/company/rpc-consultants
Development Associates,Social product development in the emerging market context.,Information Services,2-10 employees,Privately Held,"County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/development-associates-caribbean
Energised.ie,"Welcome to our world, where data meets creativity and innovation drives real-world impact. We are a passionate team of data enthusiasts, each bringing a unique blend of skills from data science, software engineering, and beyond.

Our mission is simple yet ambitious: to harness the power of data and technology to help people make smarter, more informed decisions. Whether it's finding ways to save money, optimising daily routines, or planning for the future, we strive to develop tools that empower individuals to take control of their lives.

What sets us apart is our holistic approach to problem-solving. We don't just create software; we craft solutions that are intuitive, user-friendly, and designed with the end-user in mind. We believe that technology should be an enabler, not a barrier, and our applications reflect that philosophy.",Information Services,2-10 employees,Self Owned,"Dublin, County Dublin, Ireland",Ireland,energised.ie,https://www.linkedin.com/company/energised-ie
Hollken,"Delivering 4 core Pillars of Data Privacy Compliance,
 
Data Privacy Governance Frame work, 
Document & Records Management  Security,
IT Security Support, 
Training & Awareness  solutions",Information Services,11-50 employees,Privately Held,"County Dublin, Ireland",Ireland,hollken.com,https://www.linkedin.com/company/hollken
J V ROY LIMITED,,Information Services,2-10 employees,,"Navan, County Meath, Ireland",Ireland,,https://www.linkedin.com/company/j-v-roy-limited
Cartin Analytics,Providing Data Consulting and Training Solutions to Academia & Industry . Infusing AI into engineering solutions,Information Services,2-10 employees,Privately Held,"Dublin, County Dublin, Ireland",Ireland,cartinanalytics.com,https://www.linkedin.com/company/cartin-technologies
Crm-Up,Strategic and Product Development consultancy on CRM and Business Intelligence,Information Services,2-10 employees,Partnership,"Dublin, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/crm-up
howtointer.net,"OUR MOTIVATION 
Education and engagement first. And the uniqueness of this project is to answer big and small questions around the Internet and the focus on making non digital literate people life’s easy while educating them.",Information Services,2-10 employees,Non Profit,"Dublin, County Dublin, Ireland",Ireland,howtointer.net,https://www.linkedin.com/company/howtointer-net
MEL CLARK LIMITED,,Information Services,,,"Enfield, County Meath, Ireland",Ireland,,https://www.linkedin.com/company/mel-clark-limited
NEWTOWNABBEY CITIZENS ADVICE BUREAU LIMITED,,Information Services,,,"Rathcoole, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/newtownabbey-citizens-advice-bureau-limited
DIY.ie,,Information Services,,,"Malahide, County Dublin, Ireland",Ireland,diy.ie,https://www.linkedin.com/company/diy.ie
PRANDLB LIMITED,"PRANDLB LIMITED is an information services company based out of 29 HOLMWOOD ROAD CHEAM, SUTTON, United Kingdom.",Information Services,,,"Sutton, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/prandlb-limited
Rob Marr,,Information Services,,,"Drogheda, County Louth, Ireland",Ireland,robmarr.ie,https://www.linkedin.com/company/rob-marr
AVPLUS LTD,"AVPLUS LTD is an information services company based out of CHASE GREEN HOUSE 42 CHASE SIDE, ENFIELD, United Kingdom.",Information Services,,,"Enfield, County Meath, Ireland",Ireland,,https://www.linkedin.com/company/avplus-ltd
QUINTOS WORKS LTD,,Information Services,,,"Enfield, County Meath, Ireland",Ireland,,https://www.linkedin.com/company/quintos-works-ltd
RED 7 TELECOMS LIMITED,"RED 7 TELECOMS LIMITED is an information services company based out of 54A CHURCH ROAD, ASHFORD, United Kingdom.",Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/red-7-telecoms-limited
INEEDIT LIMITED,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/ineedit-limited
Techbunk,"Welcome to Techbunk, where we excel in crafting exceptional online experiences. As a leading provider of web design and development services, we create stunning websites tailored to your unique needs. Our expertise extends to online presence management, ensuring your brand stands out in the digital realm. With cutting-edge digital marketing strategies, we drive targeted traffic and boost your online visibility. Harnessing the power of AI automations, we streamline processes and enhance efficiency. From concept to execution, we are your one-stop destination for all things online, helping your business thrive in the ever-evolving digital landscape.",Information Services,2-10 employees,Privately Held,"Dublin 11, County Dublin, Ireland",Ireland,techbunk.io,https://www.linkedin.com/company/techbunk
Citizens Information Centre (Ballymun),,Information Services,,,"Arklow, County Wicklow, Ireland",Ireland,citizensinformation.ie,https://www.linkedin.com/company/citizens-information-centre-ballymun-
Irish Point of Single Contact,,Information Services,,,"Dublin, County Dublin, Ireland",Ireland,pointofsinglecontact.ie,https://www.linkedin.com/company/irish-point-of-single-contact
DRS INSIGHT & INNOVATION LTD,,Information Services,,,"Sutton, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/drs-insight-&-innovation-ltd
Helen Hanley Content,,Information Services,Self-employed,Self Employed,"Dublin, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/helen-hanley-content
PROSEK UK LIMITED,"PROSEK UK LIMITED is an information services company based out of SUTTON, United Kingdom.",Information Services,,,"Sutton, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/prosek-uk-limited
Irish Dream,"Somos un grupo de jóvenes que llevamos más de 1 año viviendo en Irlanda y queremos ayudarte a emprender esta maravillosa aventura con nosotros.
Te asesoraremos con todo lo que necesitas para hacer cómoda y fácil tu estadía en Irlanda.
No trabajamos comercialmente con las instituciones educativas del país, por lo cual te mostraremos toda la información de una forma transparente y leal.",Information Services,2-10 employees,Self Owned,"Dublin, County Dublin, Ireland",Ireland,irishdream.net,https://www.linkedin.com/company/irishdream
LIKED ITEMS UK LTD,,Information Services,,,"Dublin, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/liked-items-uk-ltd
CUPID BAY LIMITED,,Information Services,,,"Ongar, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/cupid-bay-limited
ACEPOINT SERVICES LIMITED,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/acepoint-services-limited
SHAREOURSHOP LTD,,Information Services,,,"Sutton, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/shareourshop-ltd
COMPARE MY CARBON FOOTPRINT LTD,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/compare-my-carbon-footprint-ltd
YOUR VIEW LIMITED,,Information Services,,,"Sutton, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/your-view-limited
PATCHWORK MEDIA LIMITED,,Information Services,,,"Ashbourne, County Meath, Ireland",Ireland,,https://www.linkedin.com/company/patchwork-media-limited
eTendering System,,Information Services,,,"Dublin, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/etendering-system
THE 3D SERVICE BUSINESS LIMITED,,Information Services,,,"Ashbourne, County Meath, Ireland",Ireland,,https://www.linkedin.com/company/the-3d-service-business-limited
TINA BRETT LTD,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/tina-brett-ltd
SECOND GAMER LTD,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/second-gamer-ltd
PEPIT' CLUB LTD,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/pepit'-club-ltd
WOMEN CENTRE FOR INDEPENDENT LIVING LIMITED,,Information Services,,,"Enfield, County Meath, Ireland",Ireland,,https://www.linkedin.com/company/women-centre-for-independent-living-limited
AQUARIUS TECH SERVICES LTD,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/aquarius-tech-services-ltd
JPD SYSTEMS ACCOUNTANCY SERVICES LTD,,Information Services,,,"Sutton, County Dublin, Ireland",Ireland,,https://www.linkedin.com/company/jpd-systems-accountancy-services-ltd
ART VISITING MEDIA LTD,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/art-visiting-media-ltd
TIA Labs,"TIA Labs Ltd. is a quantitative research organization focused on the scientific discovery of persistent, statistically significant market inefficiencies. 
Through our dedicated research division — Vemoka, we transform complex financial data into structured research products designed to support the independent decision-making processes of sophisticated institutional investment teams.",Information Services,2-10 employees,Privately Held,"Mullingar, County Westmeath, Ireland",Ireland,vemoka.com,https://www.linkedin.com/company/tia-labs
PlanWatch.ie,"Market intelligence for Ireland's planning sector.

PlanWatch tracks planning applications across all 31 local authorities — giving architects, developers, and planning consultants the data they need to make smarter decisions.

Search nationwide, monitor competitors, track architect performance metrics, and get alerts when applications match your criteria. No more checking 31 authority websites individually.

5,900+ architect portfolios with grant rate analytics. FI risk indicators. Processing time predictions. A modern interface built for professionals.

Mayo, Ireland | planwatch.ie",Information Services,2-10 employees,Privately Held,"Westport, County Mayo, Ireland",Ireland,planwatch.ie,https://www.linkedin.com/company/planwatch-ie
ClarityCX,"ClarityCX helps companies understand what their customers are actually experiencing — not just how they’re being scored.

Most QA programs measure interactions. We analyse them to uncover patterns, surface root causes, and highlight where the customer experience is breaking down.

By turning conversations into structured insight, ClarityCX enables teams to move beyond monitoring quality and start improving it — faster, and at scale.",Information Services,Self-employed,Self Employed,"Dublin, County Dublin, Ireland",Ireland,cxqa.me,https://www.linkedin.com/company/claritycxqa
Evergreen Terrace Consultants,"Evergreen Terrace Consultants helps organisations turn AI, software engineering, and data strategy into practical business outcomes.

We partner with teams to design and deliver intelligent solutions that are scalable, secure, and aligned to real operational needs. From AI use-case discovery and automation through to modern application development and end-to-end data engineering, we focus on value you can measure.

Our services include:

AI strategy, intelligent agents, and workflow automation
Software development for web platforms, APIs, and internal tools
Data engineering, cloud data platforms, and pipeline delivery
Analytics enablement, governance, and quality frameworks
Technical leadership from discovery to production rollout
We combine senior consulting expertise with AI-accelerated delivery to help clients move faster, reduce complexity, and build digital capabilities that last.",Information Services,Self-employed,Privately Held,"Dublin, County Dublin, Ireland",Ireland,evergreenterrace.ie,https://www.linkedin.com/company/evergreen-terrace-consultants
Real Enquiries,"Automate everything from enquiry responses to document generation, freeing up time for what really matters.",Information Services,Self-employed,Self Employed,"Dublin, County Dublin, Ireland",Ireland,realenquiries.com,https://www.linkedin.com/company/real-enquiries
DeeQue LTD,"DeeQue was established in 2012 by Dorothy Quinn. We recognised a niche in the market of Information Management. DeeQue is a passionate, positive, professional and expert Information and Records management service provider.

The mission of our organisation is “to assist organisations to manage their information to ensure their processes are inline with best practice to reduce the risk of litigation and negative publicity”.

The Vision of our organisation is ""to be the world’s best information management experts.""",Information Services,2-10 employees,Public Company,"Limerick, County Limerick, Ireland",Ireland,deeque.com,https://www.linkedin.com/company/deeque-ltd
ActivateClients,"ActivateClients delivers exclusive solutions to the financial markets. Working with our clients as partners, we build dedicated applications offering rich functionality and ease-of-use.  ActivateClients offers proven expertise in key areas of fund management, institutional fx and bond trading, and retail trading communities. We exploit the latest HTML5 and Big Data technologies in an agile development environment to deliver better solutions faster.",Information Services,2-10 employees,Privately Held,"Dublin 2, County Dublin, Ireland",Ireland,activateclients.com,https://www.linkedin.com/company/actvateclients
Telecare.ie,"Telecare.ie is Ireland’s go-to source for all things related to telecare and personal alarms. We provide comprehensive news, information, and resources to help you stay informed about the latest developments in telecare technology, and personal alarm services across Ireland.",Information Services,2-10 employees,Privately Held,"Dublin, County Dublin, Ireland",Ireland,telecare.ie,https://www.linkedin.com/company/telecare-ie
BoomerangCafe.ie,"One stop youth service and cafe.

BoomerangCafe.ie is a youth cafe for 12-18 year old's.  It is a place where you can meet your friends, grab a bite to eat and get involved with art, music, drama, games and other hobbies.  You can drop in to check your e-mails or to watch your favorite TV programmes on the big screen.  Open seven days a week including late nights, it's your youth cafe - for  you and your friends.

Space for you to listen and be heard.  Drogheda's one-stop youth service will be running classes and courses and a confidential counselling service.  

It's your meeting space relax, chill, meet with friends in your space. 

It's your music space. Space to find your own style and unique voice.

Facebook: https://www.facebook.com/pages/Boomerang-Centre-Cafe
Twitter:  @boomerangyouthcafe",Information Services,11-50 employees,Non Profit,"Drogheda, County Louth, Ireland",Ireland,boomerangcafe.ie,https://www.linkedin.com/company/boomerangcafe-ie
Local Line - A Bespoke Relocation Advice Service.  Based on personal experience and local knowledge.,"Local Line provides bespoke, professional relocation services to clients and their families moving to Dublin.  

We can help you find a home, school places and discover how to ""live like a local""

Our services are based on personal experience and local knowledge.",Information Services,Self-employed,Self Employed,"Dun Laoghaire, County Dublin, Ireland",Ireland,localline.ie,https://www.linkedin.com/company/localline
BarraLake Technologies,Our software gives banks FinTech digital capability with full control,Information Services,11-50 employees,Privately Held,"Dublin 7, County Dublin, Ireland",Ireland,barralake.com,https://www.linkedin.com/company/barralake
Chalmin Data Protection,"Gdprcompliance.click provides the following business consultancy services:

- DPO as a service.
- DPO Advisory.
- General Data Protection Regulation. (GDPR)
- CCPA Advisory.
- ePrivacy Consulting",Information Services,2-10 employees,Privately Held,"Little Island, County Cork, Ireland",Ireland,chalmindataprivacy.ie,https://www.linkedin.com/company/chalmin-data-protection-and-business-consultancy
Mayo Ideas Week,"Mayo Ideas Week is a week-long series of idea generation, entrepreneurship and business events hosted by the development and enterprise support agencies and organisations in County Mayo.

Running every September since 2010, Mayo Ideas Week is very much a collaborative initiative, with more than 30 organisations and agencies co-hosting events over the years.",Information Services,2-10 employees,Government Agency,"Castlebar, County Mayo, Ireland",Ireland,mayoideasweek.ie,https://www.linkedin.com/company/mayo-ideas-week
Billion Pacific Capital Investment Ltd.,,Information Services,2-10 employees,Public Company,"Dublin, County Dublin, Ireland",Ireland,btedu.co,https://www.linkedin.com/company/billion-trust-pacific-capital-investment-ltd
Devise Research,"Research lies at the core of all modern economic activity. 
Having the right information is crucial before acting.
99% of free information is serving a hidden agenda or purpose.
Devise your own research, to find out the real answers to your questions.
And remember: if it is free you are the product.",Information Services,2-10 employees,Privately Held,"Dublin 24, County Dublin, Ireland",Ireland,deviseresearch.com,https://www.linkedin.com/company/devise-research
Sparkiii,,Information Services,2-10 employees,Self Employed,"Dublin, County Dublin, Ireland",Ireland,sparkiii.com,https://www.linkedin.com/company/sparkiii
LITECOIN LTD,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/litecoin-ltd
Cosmic Web Solutions,"Do you have an idea - commercial, charitable, or artistic that you would like to offer to people on the internet? I can help you get your idea in front of the internet audience that you want quickly and simply.",Information Services,Self-employed,Self Employed,"Dalkey, Dublin, County Dublin, Ireland",Ireland,cosmicwebsolutions.ie,https://www.linkedin.com/company/cosmicwebsolutions
Trax Phone Repair,"There are a number of benefits for having a commercial partnership with Trax. We provide a wide range of services for our existing commercial clients, and provide Trax repairs and support for retailers, resellers, and commercial offices.",Information Services,2-10 employees,Public Company,"Portlaoise, County Laois, Ireland",Ireland,traxphonerepair.ie,https://www.linkedin.com/company/trax-phone-repair
Clear Coaching Ireland,ClearCoaching was set up in 2010 by Frank Torpey offering career-orientated coaching services. Frank has worked with 1000+ clients. Each client is unique and each enjoys expert coaching and advice and a service delivery tailored to their individual requirements.,Information Services,Self-employed,Self Employed,"Dublin 18, County Dublin, Ireland",Ireland,clearcoaching.ie,https://www.linkedin.com/company/clearcoachingie
Diev.AI,"DIEV.AI helps organisations accelerate digital transformation through Enterprise AI, Generative AI, and intelligent automation.

We design and implement practical, secure, and scalable AI solutions that address real business challenges, streamline operations, improve productivity, and unlock the value of organisational knowledge.

Our expertise spans AI-powered automation, Generative AI applications, AI agents, enterprise knowledge systems, Retrieval-Augmented Generation (RAG), intelligent chatbots, virtual assistants, and custom AI solutions.

We help organisations automate complex and repetitive processes, enabling teams to focus on higher-value work while improving efficiency, consistency, and decision-making. By connecting AI with business data, documents, knowledge bases, and existing enterprise systems, we create intelligent solutions that deliver relevant insights and actionable outcomes.

Our approach is business-first. We work closely with organisations to understand their strategic objectives, identify high-value AI opportunities, develop practical AI roadmaps, and build solutions that can move from proof-of-concept to production and scale.

From AI strategy and consulting to solution design, development, integration, and automation, DIEV.AI supports organisations throughout their AI transformation journey.

Our key capabilities include:

• Enterprise AI & Generative AI Solutions
• AI Agents & Intelligent Workflows
• AI Automation & Process Optimisation
• RAG & Enterprise Knowledge Systems
• AI Chatbots & Virtual Assistants
• Custom AI Applications
• AI Strategy & Consulting
• Business Process Automation

At DIEV.AI, we believe successful AI adoption is about more than technology. It is about solving the right problems, integrating AI into real business workflows, and delivering measurable business value.

We help organisations move beyond AI experimentation and build intelligent, scalable solutions for the future of work.",Information Services,2-10 employees,Privately Held,"Galway, County Galway, Ireland",Ireland,diev.ai,https://www.linkedin.com/company/diev-ai
MoCara AI,"MoCara AI is a pioneering AI Advisory Service tailored specifically for small business entrepreneurs with limited resources and AI knowledge. The primary objective of this new business is to serve as a personal business startup partner, offering comprehensive AI education, strategic guidance, and bespoke solution design to assist solo-entrepreneurs in launching and expanding their businesses effectively.",Information Services,2-10 employees,Self Employed,"Dublin, County Dublin, Ireland",Ireland,mocaraai.com,https://www.linkedin.com/company/mocara-ai
OMAI LTD.,,Information Services,,,"Ashford, County Wicklow, Ireland",Ireland,,https://www.linkedin.com/company/omai-ltd.
FlightSwitch,FlightSwitch is a platform to easily buy and sell flight tickets. No more being trapped with a ticket you can't use.,Information Services,11-50 employees,Privately Held,"Dublin, County Dublin, Ireland",Ireland,strikingly.com,https://www.linkedin.com/company/flightswitch
BlackStill Consulting Services Limited,"BlackStill Consulting Services Limited is an independent company providing services in the following areas:

- IT Governance (ISO/IEC 38500);
- Assessment Services (ISO/IEC 20000 and ISO/IEC 27001);
- Information Security Consulting (ISO/IEC 27001);
- IT Service Management Consulting (ITIL and ISO/IEC 20000).

We provide services to a number of clients in the financial, manufacturing, technology and service sectors.
Our objective is to provide a confidential and independent quality service to our clients.",Information Services,2-10 employees,Privately Held,"Glenageary, County Dublin, Ireland",Ireland,blackstill.com,https://www.linkedin.com/company/blackstill-consulting-services-limited
