Name,Description,Primary Industry,Size,Type,Location,Country,Domain,LinkedIn URL
CEJN Products Far East Pte Ltd,"We provide the global market with high performance quick connect couplings and accessories for all types of media and working conditions. CEJN offers products to suit a large range of applications, including automotive, construction, marine, medicine, transportation, thermal control for electric systems and emergency services.

The Singapore office serves the Southeast Asian and the Middle East markets. Our main priority is total customer satisfaction, and our development focuses on innovative solutions, for a safer product that give you greater efficiency. 

Our engineering solutions have been and will continue to be designed in collaboration with our customers to meet your specific needs. We, together with our customers, do not only develop what is in demand today, but also take bold steps for the sake of future development.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,cejn.com,https://www.linkedin.com/company/cejnsingapore
Wavemaker Labs,"We are now Vebu Labs! Check out our new page - https://www.linkedin.com/company/vebu-labs

Wavemaker Labs is a corporate innovation and product development incubator. We fund and build disruptive startups in partnership with the world’s most forward-thinking companies. We start by identifying corporate partners’ core problems and then with a focus on Big Data, Artificial Intelligence, and Robotics, we fund and develop advanced technologies that deliver impact-driven solutions.

We are innovators, creators, and entrepreneurs.

We're Hiring!!  Looking to join?  Here are a few quick facts about us: 
- We are at an early growth stage, having doubled our team in the last six months and raised over $10M.
- We function in a project-based environment which means you get assigned to projects based on your interests and the project needs; approx. 2-3 projects at a time that are at different development stages.
- We work in a variety of industries e.g. automotive, agriculture, and food tech.
- Business formation and launch is part of our DNA and so you also get exposed to what is take to build real businesses, which is ideal for those who have an entrepreneurial mindset.
- We have one of the most unique equity plans! Diversified equity is made up of the companies we build.
- The projects/products we work on already have a market need, an end customer, and a standing order.
- Meet some of the companies we are building from the ground up:

https://www.grazemowing.com/

https://www.piestro.com/

https://www.futureacres.co/

https://www.bobacino.co/",Industrial Automation,51-200 employees,Privately Held,"Singapore, Singapore",Singapore,vebulabs.com,https://www.linkedin.com/company/wavemakerlabs
3D Metalforge,"As a leading global AM company that supports cutting-edge companies with their global metal printing requirements, 3D Metalforge’s hi-tech facility and engineering teams are based in Singapore and Houston, TX with a service office in Perth, W. Australia. We have some of the most advanced 3D printing equipment including Selective Laser Melting and a new one of a kind LAAM printer that can produce high quality metal parts up to 1.5metres in size, and at a speed of up to 750g/hour. 

Our full range of additive manufacturing (AM) services including consultancy (including site and opportunity assessment and diagnostics), 3d scanning, 3d modelling, engineering and design optimization, actual printing/production as well as post production services (eg. surface polishing and heat treatment). 

3D Metalforge is an ISO 9001:2015 certified company that is committed to achieving global, best-in-class standards in the metal additive manufacturing industry. Our Additive Manufacturing Centres (AMC) have also been accredited by Lloyd’s Register (LR) for process and quality management across its entire facility.",Industrial Automation,11-50 employees,Public Company,"Singapore, Singapore",Singapore,3dmetalforge.com,https://www.linkedin.com/company/3dmetalforge
Brix Engineering Pte Ltd,"Brix Engineering is a leading Solution provider for industries automation and analytical needs. 

In South East Asia region, Brix been distributing the Gas Analysis and Fluid Control components from Buhler technologies, Germany and System & Automation Solutions from ASPL, India.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,brixengg.com,https://www.linkedin.com/company/brixengineering
Willowglen Services Pte Ltd,"Pioneer in the development of Supervisory Control and Data Acquisition (SCADA) solutions, with over 30 years of expertise since 1986, backed by a team of close to 100 software, hardware and project engineers, in the design, engineering and implementation of turnkey SCADA and Smart Security Management System solutions. 

We are an ISO 9001, ISO 45001:2018, and OHSAS 18001:2007 certified company that is continuously evolving and innovating. With the implementation of international standards and quality, our team recognizes the importance in accommodating rapidly changing business requirements, and also the increase demand in productivity.",Industrial Automation,51-200 employees,Privately Held,"Singapore, Singapore",Singapore,willowglen.com.sg,https://www.linkedin.com/company/willowglen-services
Infinium Robotics,"Autonomous drone inventory management for enterprise warehouses. We replace manual cycle counts with AI-powered drone systems that deliver 98%+ stock accuracy and up to 85% operational cost reduction — completing full facility scans in hours, not weeks. Trusted by Fortune500 Companies such as DHL, Coca-Cola, and Chevron across logistics, energy, and FMCG sectors. Services span end-to-end deployment, WMS integration, fleet maintenance, and ongoing multi-site operational support.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,infiniumrobotics.com,https://www.linkedin.com/company/infinium-robotics
SEW-EURODRIVE Singapore,"We move the world! What does this mean? Innumerable conveyor belts, bottling plants, gravel plants, your luggage at the airport, and many more applications would come to a stop without our motors, gear units, gear motors, the matching automation technology, and services. More than 17,000 employees worldwide make sure that these processes keep running.",Industrial Automation,"10,001+ employees",Privately Held,"Singapore, Singapore",Singapore,sew-eurodrive.com.sg,https://www.linkedin.com/company/sew-eurodrive-singapore
XSQUARE Technologies,"XSQUARE Technologies is on the frontier of a logistics revolution across Asia Pacific and beyond with intelligent warehousing solutions. Engineered for unparalleled interoperability, our suite of Autonomous Forklifts and Intelligent Warehouse Control software – Xymphony, optimize warehouse operations for peak efficiency without the need for time-consuming or costly reconfiguration. Harnessing over 40 years of MHE domain expertise, we bring innovative solutions grounded in real-world experience and understanding. 

In today's rapidly evolving logistics landscape, companies seek systems that can consistently manage material flow efficiently and meet the demands of shorter fulfilment times amid challenges like labour shortages. Designed for adaptability, our AGVs function efficiently in diverse warehouse settings without modification of the environment. They incorporate advanced safety technology and precision, enabling the execution of tasks other AGVs cannot. Employing sophisticated algorithms, Xymphony optimizes workflow management and facilitates 24/7 operation capabilities. Together, our solutions promote elevated safety standards and enhanced productivity, easily integrating with existing warehouse equipment and infrastructure to form a unified and holistic control environment, setting us apart in the field of end-to-end interoperability.

In September 2022, we entered a collaboration with one of the largest global OEMs, Mitsubishi Logisnext Asia Pacific, to push the boundaries of innovation and transform the warehouse automation industry with state-of-the-art AGVs powered by intelligent data and cutting-edge technology. 

We have a proven track record of successful deployments spanning multiple verticals, having commercialized our solutions with industry leading clients like Coca Cola, GSK, Katoen Natie and more. Our solutions have delivered significant increases in throughput efficiency, reductions in operational downtime and improvement in workplace safety.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,xsquaretechnologies.com,https://www.linkedin.com/company/xsquaretechnologies
Komax Singapore Pte Ltd,"Komax is a globally active technology group specializing in automation solutions for selected processes. With its innovative and high-quality solutions for the wire processing industry, Komax helps its customers implement economical and safe manufacturing processes, especially in the automotive supply sector.

Komax offers a comprehensive range of automated, intelligent processing solutions for all wire processing applications. Standardized and customer-specific systems are supplemented by an extensive range of quality assurance modules, testing devices, and networking solutions for the reliable and efficient production of wire harnesses. Moreover, a sophisticated service offering supports customers around the world after their systems have been commissioned, thereby ensuring high availability and low impairment for their investment.

We are always looking for motivated new employees. See all our job openings under: http://www.komaxgroup.com/en/Careers/Working-at-Komax/",Industrial Automation,"1,001-5,000 employees",Public Company,"Singapore, Singapore",Singapore,komaxgroup.com,https://www.linkedin.com/company/komax-singapore-pte-ltd
RoPlus Robotics,"ABOUT US
Incorporated in 2021, RoPlus aims to help local companies automate their production lines for more innovative and faster production processes by providing automated gripping solutions with computer visioning.

WHAT DO WE PROVIDE? 
• One-stop Reconfigurable Gripping Solutions: We provide gripping solutions that are reconfigurable to handle a wide range of products with just one single gripper.
• Customizable Hybrid Finger Actuator: Highly efficient and completely customizable, our unique patented hybrid finger actuator can be fashioned according to your specific gripping requirements.
• Soft Gripping for Delicate Products: Soft and compliant, our grippers are designed to minimize damage to delicate products such as tofu, pudding and cake.
• Intelligent and Automated Gripping Solutions: Our approach can be integrated with computer vision to automate pick-and-place operations in the modern manufacturing environment, which is evolving to reflect record levels of productivity.

Contact us at general@roplus.sg to find out more!",Industrial Automation,2-10 employees,Privately Held,"Singapore, Singapore",Singapore,roplus.sg,https://www.linkedin.com/company/roplus
SMC Corporation Singapore,"With our strong foothold in the region, SMC has always been the leader in pneumatic technology, providing industry with technology, innovation and product to support industrial automation based on the guiding principle of “contributing to automation and labour savings in the industry”.",Industrial Automation,201-500 employees,Public Company,"Singapore, Singapore",Singapore,smcworld.com,https://www.linkedin.com/company/smccorporationsingapore
Vital Vision Technology,"Leading Distributor for machine vision components and technologies in SEA.
Providing the best pre-sales design-in consultations, concept proving, testing supports, as well as post sales integration supports. Specialize in Machine Vision and Industrial Vision Camera, Vision Sensors and its Interface.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,vitalvisiontechnology.com,https://www.linkedin.com/company/vital-vision-technology
Fluke Process Instruments Asia,"We are Raytek, Ircon, and Datapaq. Together, we are Fluke Process Instruments, advancing the reputation of the worldwide leader in measurement tools by offering a broad portfolio of industrial temperature measurement solutions.

With over two hundred years of combined experience, we provide our industrial customers with noncontact infrared temperature measurement and thermal profiling solutions - including customized profiling solutions for their specific application needs!",Industrial Automation,"501-1,000 employees",Public Company,"Singapore, Singapore",Singapore,flukeprocessinstruments.com,https://www.linkedin.com/company/fluke-process-instruments-asia
Kowa Optical Division Singapore,"More than 70 years of experience with lenses
The electronics and optics division of Kowa began the production of lenses in the 1940s. Shortly after that spotting scopes and binoculars were added to the product portfolio.

High quality and broad portfolio
From the beginning, Kowa positioned itself in the high quality segment of the market. Most Kowa optical products are designed and manufactured in Japan.
Over the years, the product lines of lenses in the CCTV/security, machine vision and traffic control (ITS) categories have become one of the most extensive in the market. In addition to the standard lens portfolio, Kowa also provides custom lens solutions to ensure that each customer finds the perfect fit with a Kowa product for any type of project.

You can check out more on our PROMINAR pages below :
Vietnamese : https://www.prominar.com/vn/",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,kowa.com.sg,https://www.linkedin.com/company/kowa-optical-division-singapore
Wizard Engineering Solutions,"Group of expert engineers offering intelligent building management system (IBMS) solutions for commercial buildings, data centers, and pharmaceutical facilities. 
We are specialized in the Development of Integration packages, customized software Suites ,App and Web based IT solutions.",Industrial Automation,11-50 employees,Partnership,"Singapore, Singapore",Singapore,wizardengineering.co,https://www.linkedin.com/company/wizard-engineering-solutions
Flotech Controls Pte Ltd,"Flotech is a regional solutions provider for process control and process instrumentation with sales and service offices in Singapore, Jakarta (Indonesia), Kuala Lumpur (Malaysia), and Shanghai (China). Established in 1982, Flotech has attained recognition over the years as a reliable customer-oriented vendor.

We provide industrial process solutions, high quality process measurement, process control, and monitoring solutions in flow, level, temperature, pressure, analytical, concentration, process vision, etc. We also offer system solutions in marine/ offshore, water/ wastewater, semiconductor, power, oil refining, chemical & petrochemical, pulp & paper, etc. Our industrial communication solutions include SCADA, wireless, fieldbus, etc.",Industrial Automation,51-200 employees,Privately Held,"Singapore, Singapore",Singapore,flotech.com.sg,https://www.linkedin.com/company/flotechcontrols
Quantum Technologies Global,"Quantum Technologies Global Pte Ltd is a healthcare company based in Singapore. We focus on improving Nuclear Medicine, Clinical Diagnostics, and Geriatric Care in Southeast Asia. Since 2009, we have partnered with hospitals, laboratories, and imaging centers to offer new diagnostic solutions that help with early detection and confident clinical decision-making.
 
We provide high-quality radiopharmaceuticals, nuclear imaging support, geriatric solutions, and reliable clinical diagnostic technologies to meet the increasing demands of modern healthcare systems. Our presence in Singapore, Malaysia, Thailand, and Vietnam allows us to blend global standards with local knowledge, ensuring our partners get both innovative solutions and reliable support.
 
Our commitment to improving patient outcomes is central to our work. We believe that good diagnostics are essential for better care, and we are motivated by how our solutions affect real lives. As we continue to expand, we will stay dedicated to being a trusted partner in the effort to enhance healthcare.",Industrial Automation,51-200 employees,Privately Held,"Singapore, Singapore",Singapore,quantumsg.com,https://www.linkedin.com/company/quantum-technologies-global
TRANSLAB.AI,"Translab Innovations was founded in 2014. We transform establishments by plugging-in intelligence through value-focused IoT solutions to induce digital transformation, achieve energy savings, operational excellence, and enhance user experience.",Industrial Automation,51-200 employees,Privately Held,"Singapore, Singapore",Singapore,translab.ai,https://www.linkedin.com/company/translabai
Linkwise Technology Pte Ltd,We specialise in industrial automation and control systems (http://www.linkwisetech.com),Industrial Automation,51-200 employees,Privately Held,"Singapore, Singapore",Singapore,linkwisetech.com,https://www.linkedin.com/company/linkwise-technology
TAG INDUSTRIAL PTE LTD,"* Founded by a dynamic team passionate about technology
* Specialist in in-house transport solutions for retail, hospitality and healthcare sectors. 
* Because every customer has their unique challenges, we can customise solutions off our core lines to match their needs. 
* One-of-a-kind bespoke equipment concierge to help customers source for change solutions catering to various business functions such as housekeeping, facility management etc.
* Backed by in-house maintenance crew that ensures customers experience minimal downtime on our solutions.

We endeavour to help customers “DO MORE WITH LESS”",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,tagindustrial.com.sg,https://www.linkedin.com/company/tag-industrial-pte-ltd
MK TECH SDN BHD,"MK TECH is a pioneer IT service provider based in Malaysia and a technical bridge between Korea and Malaysia.

We are committed to providing simple but cost-effective Business Technology Solutions for your company.

Our team is dedicated to developing one-of-a-kind and efficient solutions for our customers.

Our IT solutions aim to localise high technologies in the local area.

Our team provides you with innovative, cost-effective, and simple technology solutions.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,mktechsb.com,https://www.linkedin.com/company/mktechsb
Oriental Motor Asia Pacific,"Oriental Motor is a Motion System company with over 130 years of expertise, we specialize in providing cutting-edge technology and tailored services to meet your unique requirements in the automation field. Transform your ideas into reality with Oriental Motor today. Explore our range of quality products and contact us to discuss how we can help fullfill your motion needs.

Oriental Motor's sales and service network are international, with offices throughout North America, Europe, and Asia.

We are following through on our basic stance of ""being able to not just deliver a hundred units to one company but deliver one unit to a hundred customers"" by standardizing products. This philosophy allows us to deliver what is needed, when it is needed, in just the quantity that is needed. This approach has also taught us what kinds of motion are required in every era such as high-efficiency motors to meet the demands for more energy saving, lower heat generation and more precise motion required in today's environment. We communicate with our customers from the stage where they start studying their equipment through the delivery and after sales service. This is the character of total service and support offered by Oriental Motor.",Industrial Automation,51-200 employees,Privately Held,"Singapore, Singapore",Singapore,orientalmotor.com.sg,https://www.linkedin.com/company/orientalmotorasiapacific
FireVisor Systems,We are an AI-based platform that enables you to put all of your manufacturing data to use. Look beyond just defect detection and age-old process control methods with FireVisor.,Industrial Automation,2-10 employees,Privately Held,"Singapore, Singapore",Singapore,firevisor.com,https://www.linkedin.com/company/firevisor
Mailroom Solutions,"Mailroom Solutions offers modern parcel and mail sorting solutions that make the sorting process easy and inspiring. 
With the help of our solutions, the recipients will receive their shipments in their preferred location and always on time. Mailroom Solutions is responding to the transition of material that the mail operators have to deal with. The amount of easily machinable material is decreasing and the amount of difficult manually handled material is increasing. 

Mailroom Solutions provides solutions for easy handling of parcels and mail by removing the memory-based operations and making the process more efficient with intelligent products.
 
mSorter Code Stations can easily sort mail items into sequenced batches that are ready for delivery. At the same time, the number of sorting phases is reduced by utilizing the data from several back end systems.
 
mSorter OCR stations are used for registering small parcels and registered letters. Additionally OCR based stations are used for providing barcodes to non-coded mail.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,mailroomsolutions.com,https://www.linkedin.com/company/mailroom-solution
Spinoff Robotics,"Spinoff Robotics, now a Nanoveu business, develops AI-native aerial robotics for industrial automation and critical infrastructure.

Founded as a spin-off from the Singapore University of Technology and Design (SUTD), we transform cutting-edge aerial robotics research into commercially deployable solutions that improve safety, productivity, and sustainability.

Our technologies combine lightweight drone platforms, intelligent autonomy, precision fluid delivery, and edge AI to enable applications including infrastructure maintenance, industrial cleaning, inspection, and autonomous asset operations.

As part of Nanoveu, we are accelerating the development of next-generation aerial systems by integrating advanced robotics with proprietary Edge AI silicon, bringing intelligent decision-making directly onboard lightweight drones.

Together, we are building the future of intelligent aerial autonomy.",Industrial Automation,2-10 employees,Privately Held,"Singapore, Singapore",Singapore,spinoff.io,https://www.linkedin.com/company/spinoff-robotics
Pixel Automation Pte Ltd,"An award winning Singapore based Company specialized in industrial automation. We build turnkey automation projects, serving cross industry comprise of Semiconductor, Ink Filling, Packaging, Assembly and Handling and Logistic.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,pixel-automation.com.sg,https://www.linkedin.com/company/pixel-automation-pte-ltd
Globotix Pte Ltd,"Globotix specializes in the niche industry of robotics and high technologies for the environment sector in Singapore. From as early as 2016, we have been transforming the local Facilities Management scene with AI-enabled robots, that channel the powers of computer vision, advanced monitoring, real-time optimization, analytics software, data streaming and so much more. From a trailblazing first mover to our current undisputed market leader status in the Facilities Management field, Globotix’s innovative product offerings continue to deliver impactful real-world results in the ever-challenging marketplace that enterprises face today. We remain dedicated to doing great things in the hitech space --- always driving the next wave of cutting-edge technology in Singapore as well as globally.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,globotix.sg,https://www.linkedin.com/company/globotix-pte-ltd
Pharmalutions Pte Ltd - Track & Trace for Life,"Based in Singapore, Pharmalutions is a GS-1 Solution Partner for Track & Trace based on Product-serialization - with a distinct focus on Pharmaceutical compliance. All our solutions & technologies are all-European-made, latest state-of-the-art.

Our clients are leading manufacturers and brand-owners in the Pharmaceutical, Medical Device and FMCG-industry across Asia-Pacific, incl. Australia & NZ.",Industrial Automation,2-10 employees,Privately Held,"Singapore, Singapore",Singapore,pharmalutions.net,https://www.linkedin.com/company/pharmalutions-pte-ltd
CNC Design NZ,"Delivering robot and automation technology for the competitive edge
CNC Design know the commitment and foresight it takes for you to become a leader in your industry.  Your business needs reliable, productive, cost effective automation technology and robotic process automation to realise a fast return on your investment.
Automation – the key to your industry challenges
Over the last 28 years, CNC Design has been working tirelessly on automation with major NZ manufacturing, energy, forestry, F&B, and healthcare companies.  Utilising industrial automation and robotic technology, our control systems engineering can provide solutions to help you overcome industry challenges – leading automation technology that is efficient, energy saving and provides longevity to add true business value by lowering your production costs.
World class certified partnerships
For new machine builds, upgrades or retrofits, CNC Design has long standing partnerships with Siemens, the world leader in automation technology with plc programming and digitisation and Staubli, the global robotic arm and robot automation solutions provider.",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,cncdesign.co.nz,https://www.linkedin.com/company/cnc-design-nz
Rototech Pte. Ltd.,"Comprehensive Robotic Systems for
inspecting, cleaning, repairing and coating
offshore risers, pipelines, jetty piles
and wind turbine towers.",Industrial Automation,11-50 employees,Public Company,"Singapore, Singapore",Singapore,rototech.sg,https://www.linkedin.com/company/rototech-pte-ltd
Savcos Automation,"We specialise in solving the following manufacturing problems with 100% automation:
Assembly of many parts, Dimension inspection, Appearance inspection, Defects inspection, Internal inspection, Surface cleaning, Surface treatment, Oil removal, Contamination removal, Dirt removal, Bonding issues, Adhesion issues, Marking issues, Printing issues, Coating issues, Painting issues, Curing, Sterilization, Machine alignment, Metal hardness, Packing, Counting accuracy.

We serve customers including, but not limited to: 
Pharmaceutical, Biotech, Medtech, Food, Cosmetic, Automotive, Aerospace, PCB, PCBA, Optics, Glass panel, Printing, Stamping, Machining, Plastics, Fasteners, Casting, MIM, Sinter, Rubber.

We operate in Singapore, Malaysia, Thailand, Indonesia, Philippines, China",Industrial Automation,,Privately Held,"Singapore, Singapore",Singapore,savcosautomation.com,https://www.linkedin.com/company/savcos-automation
SAM Automation Tech & Fire Safety Pte. Ltd.,"SAM Automation Tech & Fire Safety Pte Ltd, specializes in services a comprehensive range of instrumentation calibration, measurement, and optimization. Offering customers uti meter, portable gas detectors, fixed gas detection system, vapour emission control systems, oxygen analyzer (IGG/IGS), oil discharge monitoring equipment (ODME), oily water separator (OWS/15PPM) monitor, fire alarm system, tank gauging monitoring system, differrential pressure transmitter, pneumatic differential pressure transmitter, pneumatic temperature controller, main engine safety system, generator safety system, hydraulic system, pneumatic system, and any electrical and electronics troubleshooting services, includes electrical consultation (EX01-04) inspection, installation, maintenance services.",Industrial Automation,2-10 employees,Partnership,"03-20, Singapore",Singapore,samautomationtech.com,https://www.linkedin.com/company/sam-automation-tech-fire-safety-pte-ltd
Ripples IoT,"Indoor positioning systems, digital twin software, data visualization tools and notifications #SensorVision",Industrial Automation,11-50 employees,Privately Held,"Singapore, Singapore",Singapore,ripplesiot.com,https://www.linkedin.com/company/ripples-iot
365ROBOT,"365Robot Pte Ltd aims to help our client achieve a better and happier life with the assistance of robots. To bring the greatest robot experience, we provide one stop robotics solutions including robots sales, leasing, servicing and customized robot design based on your special needs.",Industrial Automation,2-10 employees,Privately Held,"Singapore, Singapore",Singapore,365robot.sg,https://www.linkedin.com/company/365robot
